id chrom gene_start gene_end
ENSSSCG00000003797 6 144576342 144578818
ENSSSCG00000045243 6 144611768 144616936
ENSSSCG00000036505 6 144782503 144918549
ENSSSCG00000036166 6 144897744 144897848
ENSSSCG00000059558 6 144934296 144939614
ENSSSCG00000037066 6 144940697 144944089
ENSSSCG00000003798 6 145186736 145203915
ENSSSCG00000053688 6 145204886 145208446
ENSSSCG00000003799 6 145212981 145281791
ENSSSCG00000003801 6 145335741 145401510
ENSSSCG00000003803 6 145455344 145507503
ENSSSCG00000032043 6 145533537 145596066
ENSSSCG00000030423 6 145609626 145680005
ENSSSCG00000022305 6 145680052 145768488
ENSSSCG00000039433 6 145691232 145692337
ENSSSCG00000031352 6 145783735 145814231
ENSSSCG00000057035 6 145815670 145820906
ENSSSCG00000025243 6 145822269 146052526
ENSSSCG00000042005 6 146062623 146069169
ENSSSCG00000051378 6 146064852 146069137
ENSSSCG00000003805 6 146166688 146719682
ENSSSCG00000040903 6 146168770 146169675
ENSSSCG00000044234 6 146531447 146531598
ENSSSCG00000025188 6 146801954 146895995
ENSSSCG00000003806 6 146974639 146987242
ENSSSCG00000003807 6 146989351 147155131
ENSSSCG00000040337 6 147177031 147257814
ENSSSCG00000059353 6 147315401 147319640
ENSSSCG00000047798 6 147320283 147327425
ENSSSCG00000041959 6 147328418 147336903
ENSSSCG00000019990 6 147330890 147330972
ENSSSCG00000046935 6 147330962 147336864
ENSSSCG00000043666 6 147343979 147354875
ENSSSCG00000048106 6 147390565 147392868
ENSSSCG00000003809 6 147429056 147567182
ENSSSCG00000025672 6 147567182 147722407
ENSSSCG00000055199 6 147725963 147729322
ENSSSCG00000063139 6 147731438 147736269
ENSSSCG00000004829 6 147775073 148305330
ENSSSCG00000003811 6 148315286 148761524
ENSSSCG00000061574 6 148421607 148421713
ENSSSCG00000003812 6 148851183 148994952
ENSSSCG00000037421 6 149000571 149000671
ENSSSCG00000020427 6 149000840 149000952
ENSSSCG00000042211 6 149003959 149004833
ENSSSCG00000003815 6 149027980 149112665
ENSSSCG00000060767 6 149112753 149116787
ENSSSCG00000050660 6 149145724 149148366
ENSSSCG00000032215 6 149154033 149155478
ENSSSCG00000051600 6 149161429 149398481
ENSSSCG00000062292 6 149417063 149423362
ENSSSCG00000055490 6 149425135 149430503
ENSSSCG00000052897 6 149499328 149503892
ENSSSCG00000047212 6 149507884 149511445
ENSSSCG00000061781 6 149527292 149531592
ENSSSCG00000053137 6 149536730 149541713
ENSSSCG00000057713 6 149598703 149600397
ENSSSCG00000003816 6 149608220 149692153
ENSSSCG00000061588 6 149716497 149721481
ENSSSCG00000003818 6 149748036 149972168
ENSSSCG00000057629 6 149763097 149763203
ENSSSCG00000003819 6 149832542 149845831
ENSSSCG00000003820 6 149970915 149985509
ENSSSCG00000050531 6 150073066 150090961
ENSSSCG00000060852 6 150120572 150127216
ENSSSCG00000003821 6 150143912 150184120
ENSSSCG00000031640 6 150219174 150228121
ENSSSCG00000039793 6 150245497 150605544
ENSSSCG00000038861 6 150615350 150654742
ENSSSCG00000063105 6 150829145 150832050
ENSSSCG00000023243 6 150835494 151426749
ENSSSCG00000059647 6 150972107 150974628
ENSSSCG00000044064 6 151004175 151010481
ENSSSCG00000057014 6 151189548 151189697
ENSSSCG00000033042 6 151236883 151237202
ENSSSCG00000055193 6 151569199 151575308
ENSSSCG00000052882 6 151649826 151653377
ENSSSCG00000050509 6 151716877 151719533
ENSSSCG00000057950 6 151767564 151770622
ENSSSCG00000052964 6 151798618 151802696
ENSSSCG00000058377 6 151813655 151819594
ENSSSCG00000046052 6 151822456 151845953
ENSSSCG00000042411 6 151837573 151850963
ENSSSCG00000052100 6 151856734 151863388
ENSSSCG00000052890 6 151891515 151894621
ENSSSCG00000057724 6 151919948 151924593
ENSSSCG00000055171 6 152008040 152011072
ENSSSCG00000060125 6 152129299 152134126
ENSSSCG00000059054 6 152139843 152144953
ENSSSCG00000003823 6 152174440 152256958
ENSSSCG00000061116 6 152321711 152358930
ENSSSCG00000055127 6 152400856 152415884
ENSSSCG00000003825 6 152431435 152467338
ENSSSCG00000019515 6 152452677 152452781
ENSSSCG00000056323 6 152468772 152496207
ENSSSCG00000054968 6 152496387 152496493
ENSSSCG00000058502 6 152506566 152530842
ENSSSCG00000061676 6 152553568 152577227
ENSSSCG00000003826 6 152635968 152709393
ENSSSCG00000003828 6 152754924 153213127
ENSSSCG00000059120 6 153215133 153220445
ENSSSCG00000041038 6 153238360 153243311
ENSSSCG00000043611 6 153287765 153294257
ENSSSCG00000049868 6 153299574 153304315
ENSSSCG00000055784 6 153429019 153435745
ENSSSCG00000051950 6 153446705 153453618
ENSSSCG00000041161 6 153447551 153450497
ENSSSCG00000052521 6 153455684 153462188
ENSSSCG00000061933 6 153466815 153472852
ENSSSCG00000053537 6 153484444 153488012
ENSSSCG00000060742 6 153492645 153497768
ENSSSCG00000055265 6 153521669 153526478
ENSSSCG00000048387 6 153533841 153536969
ENSSSCG00000059728 6 153561207 153565528
ENSSSCG00000054296 6 153561338 153565531
ENSSSCG00000061831 6 153569266 153573577
ENSSSCG00000052447 6 153583611 153587865
ENSSSCG00000056712 6 153593005 153601589
ENSSSCG00000059365 6 153617508 153620949
ENSSSCG00000053758 6 153630053 153636511
ENSSSCG00000056388 6 153678379 153684602
ENSSSCG00000063527 6 153678379 153684603
ENSSSCG00000031912 6 153685682 153687636
ENSSSCG00000003830 6 153756182 153795535
ENSSSCG00000003832 6 153859482 153861492
ENSSSCG00000003831 6 153882451 153949468
ENSSSCG00000053170 6 154163530 154170745
ENSSSCG00000060749 6 154177056 154183239
ENSSSCG00000060374 6 154188483 154194440
ENSSSCG00000062378 6 154189018 154194418
ENSSSCG00000059575 6 154207074 154212383
ENSSSCG00000055682 6 154211887 154216320
ENSSSCG00000062906 6 154239371 154244361
ENSSSCG00000060542 6 154250958 154279499
ENSSSCG00000053261 6 154278421 154284748
ENSSSCG00000040994 6 154285799 154288358
ENSSSCG00000055621 6 154318543 154324471
ENSSSCG00000063072 6 154325866 154328656
ENSSSCG00000054050 6 154343753 154349872
ENSSSCG00000060087 6 154356630 154361355
ENSSSCG00000052871 6 154406302 154410030
ENSSSCG00000058809 6 154435512 154441498
ENSSSCG00000060825 6 154498953 154504676
ENSSSCG00000052114 6 154532332 154538684
ENSSSCG00000054142 6 154570435 154575535
ENSSSCG00000043417 6 154597374 154602476
ENSSSCG00000051709 6 154642607 154645933
ENSSSCG00000061767 6 154660751 154664802
ENSSSCG00000061514 6 154682588 154685962
ENSSSCG00000060960 6 154720372 154726178
ENSSSCG00000057867 6 154748149 154754522
ENSSSCG00000062832 6 154759874 154766064
ENSSSCG00000052808 6 154769037 154773824
ENSSSCG00000044185 6 154780111 154787433
ENSSSCG00000054365 6 154816805 154821677
ENSSSCG00000060504 6 154832751 154837757
ENSSSCG00000055831 6 154840695 154846058
ENSSSCG00000059839 6 154859523 154865503
ENSSSCG00000062786 6 154873653 154878650
ENSSSCG00000063159 6 154885045 154888506
ENSSSCG00000054916 6 154895777 154899286
ENSSSCG00000003833 6 154936460 155374399
ENSSSCG00000003834 6 155387145 155453438
ENSSSCG00000003835 6 155464852 155530472
ENSSSCG00000038041 6 155567231 155679156
ENSSSCG00000036145 6 155681784 155754278
ENSSSCG00000003839 6 155800678 155894912
ENSSSCG00000043918 6 155908144 156311025
ENSSSCG00000041720 6 155908424 156023632
ENSSSCG00000057310 6 155951489 155955497
ENSSSCG00000057619 6 155980126 155987261
ENSSSCG00000061659 6 155996054 155998734
ENSSSCG00000048474 6 156074857 156077338
ENSSSCG00000061719 6 156254239 156260524
ENSSSCG00000047160 6 156324573 156331593
ENSSSCG00000042401 6 156603999 156763986
ENSSSCG00000052973 6 156649023 156652851
ENSSSCG00000041743 6 156711982 156766630
ENSSSCG00000050059 6 156727456 156732853
ENSSSCG00000053916 6 156878241 156884002
ENSSSCG00000047457 6 156900366 156905730
ENSSSCG00000059793 6 156907157 156913872
ENSSSCG00000062450 6 156908239 156913848
ENSSSCG00000054279 6 156988625 156992359
ENSSSCG00000057736 6 156988630 156994117
ENSSSCG00000062608 6 157013607 157018098
ENSSSCG00000056201 6 157014216 157018482
ENSSSCG00000057142 6 157034869 157040093
ENSSSCG00000062779 6 157066004 157072681
ENSSSCG00000060116 6 157068680 157074179
ENSSSCG00000046729 6 157086526 157220317
ENSSSCG00000061737 6 157188441 157195035
ENSSSCG00000029633 6 157220403 157385055
ENSSSCG00000056650 6 157323562 157326134
ENSSSCG00000058485 6 157385730 157386999
ENSSSCG00000025020 6 157388372 157409551
ENSSSCG00000020989 6 157425878 157432580
ENSSSCG00000025097 6 157440547 157451119
ENSSSCG00000061579 6 157465774 157469174
ENSSSCG00000027525 6 157483783 157519061
ENSSSCG00000027362 6 157532779 157552413
ENSSSCG00000056444 6 157556184 157579161
ENSSSCG00000059328 6 157579820 157585527
ENSSSCG00000058945 6 157581286 157588627
ENSSSCG00000003843 6 157589024 157595171
ENSSSCG00000003844 6 157616502 157651655
ENSSSCG00000003845 6 157657628 157727084
ENSSSCG00000036649 6 157741281 157753796
ENSSSCG00000037559 6 157749921 157796328
ENSSSCG00000042140 6 157856511 157866301
ENSSSCG00000039594 6 157911493 158081476
ENSSSCG00000032083 6 158090970 158143500
ENSSSCG00000020677 6 158143626 158168459
ENSSSCG00000030538 6 158173676 158189053
ENSSSCG00000063048 6 158218604 158261728
ENSSSCG00000034261 6 158261993 158290465
ENSSSCG00000027641 6 158292616 158303012
ENSSSCG00000029698 6 158316226 158338122
ENSSSCG00000053317 6 158338645 158366185
ENSSSCG00000028896 6 158375602 158392754
ENSSSCG00000028506 6 158403072 158445511
ENSSSCG00000028748 6 158458840 158514785
ENSSSCG00000003846 6 158537465 158763551
ENSSSCG00000003847 6 158794958 158802780
ENSSSCG00000003848 6 158905410 158983382
ENSSSCG00000059746 6 158984229 158987257
ENSSSCG00000003849 6 158988614 159000035
ENSSSCG00000003850 6 159002627 159018999
ENSSSCG00000059559 6 159029848 159035471
ENSSSCG00000003851 6 159036422 159061327
ENSSSCG00000052607 6 159082776 159086518
ENSSSCG00000003852 6 159106061 159153761
ENSSSCG00000027114 6 159159134 159297965
ENSSSCG00000003854 6 159326150 159347173
ENSSSCG00000031324 6 159349188 159397094
ENSSSCG00000003857 6 159407934 159480586
ENSSSCG00000047895 6 159472950 159477866
ENSSSCG00000027119 6 159511860 159528049
ENSSSCG00000027271 6 159512908 159513206
ENSSSCG00000034127 6 159553772 159574405
ENSSSCG00000038094 6 159590482 159599293
ENSSSCG00000045605 6 159619093 159637830
ENSSSCG00000003859 6 159692797 159793758
ENSSSCG00000028288 6 159797626 159819052
ENSSSCG00000003861 6 159819339 159852305
ENSSSCG00000003862 6 159854593 159872015
ENSSSCG00000003863 6 159874028 160000904
ENSSSCG00000047507 6 160061694 160068208
ENSSSCG00000038762 6 160108138 160136168
ENSSSCG00000003867 6 160137018 160168222
ENSSSCG00000003868 6 160155361 160156219
ENSSSCG00000046753 6 160155842 160157601
ENSSSCG00000021036 6 160194555 160255632
ENSSSCG00000003870 6 160299131 160388502
ENSSSCG00000058239 6 160325299 160327655
ENSSSCG00000018302 6 160336156 160336218
ENSSSCG00000021292 6 160388677 160566369
ENSSSCG00000059473 6 160601103 160620641
ENSSSCG00000003872 6 160653917 160801288
ENSSSCG00000055459 6 160730414 160733763
ENSSSCG00000051480 6 160774741 160774870
ENSSSCG00000003875 6 160806629 160854489
ENSSSCG00000051941 6 160867257 160872621
ENSSSCG00000031172 6 160875771 160911629
ENSSSCG00000053880 6 160979402 160985015
ENSSSCG00000031188 6 160986081 161090832
ENSSSCG00000003876 6 161160297 161166529
ENSSSCG00000003877 6 161166996 161603725
ENSSSCG00000018668 6 161246086 161246189
ENSSSCG00000049732 6 161445649 161449667
ENSSSCG00000045126 6 161610873 161616375
ENSSSCG00000030552 6 161616646 161621904
ENSSSCG00000048380 6 161622795 161678401
ENSSSCG00000054268 6 161688743 161693588
ENSSSCG00000054694 6 161767731 161771135
ENSSSCG00000037291 6 161785770 161928910
ENSSSCG00000052381 6 162263300 162266403
ENSSSCG00000049367 6 162545569 162551907
ENSSSCG00000063412 6 162964216 163011583
ENSSSCG00000031300 6 163084682 163216256
ENSSSCG00000003881 6 163278962 163406410
ENSSSCG00000003882 6 163429433 163447854
ENSSSCG00000060196 6 163596612 163603020
ENSSSCG00000050295 6 163614089 163617586
ENSSSCG00000037318 6 163624072 163837863
ENSSSCG00000035459 6 164025931 164034439
ENSSSCG00000034880 6 164112645 164114099
ENSSSCG00000060736 6 164114575 164122021
ENSSSCG00000059485 6 164124599 164128481
ENSSSCG00000003884 6 164132034 164133011
ENSSSCG00000053836 6 164146073 164153090
ENSSSCG00000062120 6 164147211 164153081
ENSSSCG00000003885 6 164162518 164197379
ENSSSCG00000003888 6 164197600 164265818
ENSSSCG00000058056 6 164283366 164295290
ENSSSCG00000020872 6 164315291 164321171
ENSSSCG00000056639 6 164337738 164346993
ENSSSCG00000031778 6 164362997 164391239
ENSSSCG00000024129 6 164423610 164469823
ENSSSCG00000003892 6 164484185 164487097
ENSSSCG00000062158 6 164496928 164695871
ENSSSCG00000062325 6 164523314 164545303
ENSSSCG00000061684 6 164620267 164641077
ENSSSCG00000003889 6 164646254 164666451
ENSSSCG00000003891 6 164672488 164695872
ENSSSCG00000058165 6 164698406 164715645
ENSSSCG00000003894 6 164718444 164737552
ENSSSCG00000061893 6 164776649 164776755
ENSSSCG00000003895 6 164777970 164821367
ENSSSCG00000038154 6 164788731 164788907
ENSSSCG00000055453 6 164825476 164827049
ENSSSCG00000038657 6 164830749 164862218
ENSSSCG00000053739 6 164866293 164870240
ENSSSCG00000003897 6 164875674 164887492
ENSSSCG00000003898 6 164887748 164933521
ENSSSCG00000058745 6 164939388 164943161
ENSSSCG00000063244 6 164952173 164952718
ENSSSCG00000003900 6 164970176 164991968
ENSSSCG00000003901 6 165060285 165079767
ENSSSCG00000038280 6 165091797 165118861
ENSSSCG00000045959 6 165115294 165118337
ENSSSCG00000003903 6 165123917 165134380
ENSSSCG00000003904 6 165134690 165156911
ENSSSCG00000003905 6 165152978 165184776
ENSSSCG00000026991 6 165188925 165207730
ENSSSCG00000029145 6 165212833 165222409
ENSSSCG00000003908 6 165224622 165230217
ENSSSCG00000050383 6 165232844 165233656
ENSSSCG00000003909 6 165268568 165402649
ENSSSCG00000003913 6 165406878 165619933
ENSSSCG00000040796 6 165671174 165709775
ENSSSCG00000034035 6 165704617 165709964
ENSSSCG00000054722 6 165713651 165718496
ENSSSCG00000028097 6 165730595 165762389
ENSSSCG00000021448 6 165768913 165772538
ENSSSCG00000029573 6 165770055 165805383
ENSSSCG00000035907 6 165775753 165776737
ENSSSCG00000029256 6 165811247 165824896
ENSSSCG00000003914 6 165824395 165861442
ENSSSCG00000037354 6 165860785 165865642
ENSSSCG00000046843 6 165865826 165870734
ENSSSCG00000003917 6 165874180 165999999
ENSSSCG00000003918 6 165999904 166012377
ENSSSCG00000003919 6 166003351 166012190
ENSSSCG00000003920 6 166012601 166014323
ENSSSCG00000003921 6 166138170 166325988
ENSSSCG00000003922 6 166327247 166330614
ENSSSCG00000003923 6 166333303 166341760
ENSSSCG00000029808 6 166353934 166494698
ENSSSCG00000026188 6 166400029 166400125
ENSSSCG00000031977 6 166495763 166512648
ENSSSCG00000062334 6 166515560 166515675
ENSSSCG00000003926 6 166520244 166526858
ENSSSCG00000037270 6 166527350 166528850
ENSSSCG00000003928 6 166528765 166533731
ENSSSCG00000003929 6 166528987 166546996
ENSSSCG00000056402 6 166547046 166549485
ENSSSCG00000003930 6 166549949 166553230
ENSSSCG00000033121 6 166550855 166550923
ENSSSCG00000032021 6 166551345 166551414
ENSSSCG00000018197 6 166552347 166552451
ENSSSCG00000028894 6 166552885 166552964
ENSSSCG00000003931 6 166556776 166577904
ENSSSCG00000053156 6 166589788 166589903
ENSSSCG00000033259 6 166592845 166645014
ENSSSCG00000027423 6 166645098 166680654
ENSSSCG00000037341 6 166666138 166910646
ENSSSCG00000062350 6 166787263 166787369
ENSSSCG00000045223 6 166945409 166957165
ENSSSCG00000060215 6 166945423 166949391
ENSSSCG00000036909 6 166957316 167082631
ENSSSCG00000034096 6 167082849 167091630
ENSSSCG00000024191 6 167176834 167188418
ENSSSCG00000046815 6 167208281 167234304
ENSSSCG00000039770 6 167268963 167301599
ENSSSCG00000034727 6 167301565 167305255
ENSSSCG00000026793 6 167305908 167315871
ENSSSCG00000039267 6 167316947 167320212
ENSSSCG00000036620 6 167322332 167326241
ENSSSCG00000059847 6 167327587 167328835
ENSSSCG00000029430 6 167333479 167347719
ENSSSCG00000034778 6 167357662 167361221
ENSSSCG00000034059 6 167363347 167595835
ENSSSCG00000026449 6 167597956 167642333
ENSSSCG00000035849 6 167657680 167743721
ENSSSCG00000018576 6 167753449 167753555
ENSSSCG00000003940 6 167809093 167812117
ENSSSCG00000003941 6 167811598 167861583
ENSSSCG00000003943 6 167861373 167869411
ENSSSCG00000052567 6 167873312 167878576
ENSSSCG00000035238 6 167881352 167886124
ENSSSCG00000003949 6 167886270 167890583
ENSSSCG00000030906 6 167896287 167908625
ENSSSCG00000003950 6 167919668 167940870
ENSSSCG00000056591 6 167942464 167947259
ENSSSCG00000041987 6 167952933 167959766
ENSSSCG00000003951 6 167960095 167963583
ENSSSCG00000024697 6 167972851 167976378
ENSSSCG00000023904 6 167988092 168049263
ENSSSCG00000042081 6 168023171 168023280
ENSSSCG00000030177 6 168049758 168061013
ENSSSCG00000003954 6 168060631 168072904
ENSSSCG00000003955 6 168101472 168102470
ENSSSCG00000003957 6 168107847 168120007
ENSSSCG00000003958 6 168132242 168133180
ENSSSCG00000003959 6 168145529 168146476
ENSSSCG00000003960 6 168157836 168158846
ENSSSCG00000055216 6 168229648 168236162
ENSSSCG00000032230 6 168236891 168238070
ENSSSCG00000039458 6 168259459 168283121
ENSSSCG00000058240 6 168339904 168344983
ENSSSCG00000059892 6 168359261 168366811
ENSSSCG00000061880 6 168404471 168408365
ENSSSCG00000061654 6 168407509 168412694
ENSSSCG00000061146 6 168436507 168440424
ENSSSCG00000059420 6 168452562 168457316
ENSSSCG00000045842 6 168459292 168464979
ENSSSCG00000049921 6 168511966 168531863
ENSSSCG00000054122 6 168521044 168534885
ENSSSCG00000059879 6 168535440 168560867
ENSSSCG00000040559 6 168585944 168596351
ENSSSCG00000021745 6 168595907 168621952
ENSSSCG00000060526 6 168629194 168633984
ENSSSCG00000039678 6 168638152 168654876
ENSSSCG00000027374 6 168658987 168669143
ENSSSCG00000023920 6 168668311 168687829
ENSSSCG00000034921 6 168695246 168699924
ENSSSCG00000028485 6 168716772 168736604
ENSSSCG00000003964 6 168742005 168760286
ENSSSCG00000003965 6 168765539 168870281
ENSSSCG00000058636 6 168870869 168876779
ENSSSCG00000003967 6 168877249 168902741
ENSSSCG00000055268 6 168916725 168950046
ENSSSCG00000023266 6 168994494 169135040
ENSSSCG00000055523 6 169146334 169148286
ENSSSCG00000003970 6 169152179 169154551
ENSSSCG00000043705 6 169212675 169214922
ENSSSCG00000041170 6 169216231 169221289
ENSSSCG00000055574 6 169221554 169408715
ENSSSCG00000051161 6 169222088 169224993
ENSSSCG00000041384 6 169273019 169278454
ENSSSCG00000050171 6 169303047 169308758
ENSSSCG00000060602 6 169364387 169368255
ENSSSCG00000059510 6 169364456 169383454
ENSSSCG00000059695 6 169410234 169416603
ENSSSCG00000050157 6 169450777 169464322
ENSSSCG00000041989 6 169452432 169455917
ENSSSCG00000042431 6 169460559 169466582
ENSSSCG00000058645 6 169507914 169514736
ENSSSCG00000054599 6 169544755 169551085
ENSSSCG00000061658 6 169558877 169669569
ENSSSCG00000029975 6 169655019 169655096
ENSSSCG00000033465 6 169669089 169723986
ENSSSCG00000055976 6 169680031 169685788
ENSSSCG00000061011 6 169732805 169736120
ENSSSCG00000037856 6 169744568 169758283
ENSSSCG00000035074 6 169858603 169880069
ENSSSCG00000043296 6 169915269 169921958
ENSSSCG00000023321 6 169929596 169929699
ENSSSCG00000003971 6 169999792 170189353
ENSSSCG00000003972 6 170194822 170199630
ENSSSCG00000003973 6 170201751 170233016
ENSSSCG00000050429 6 170226776 170226842
ENSSSCG00000048684 6 170307337 170310959
ENSSSCG00000033952 6 170324809 170326142
ENSSSCG00000003975 6 170346141 170401718
ENSSSCG00000003976 6 170413638 170485840
ENSSSCG00000018207 6 170426781 170426860
ENSSSCG00000019493 6 170429841 170429920
ENSSSCG00000039245 6 170506426 170546933
ENSSSCG00000058461 6 170589620 170594288
ENSSSCG00000055753 6 170595451 170596141
ENSSSCG00000003979 6 170622195 170637495
ENSSSCG00000003980 6 170651060 170657050
ENSSSCG00000063595 6 170660884 170675879
ENSSSCG00000003981 6 170687418 170701255
ENSSSCG00000003983 6 170715108 170763820
